CensusTract,State,County,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,Urban,Rural,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,HUNVFlag,GroupQuartersFlag,OHU2010,NUMGQTRS,PCTGQTRS,LowIncomeTracts,POP2010,UATYP10,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lahunvhalf,lahunvhalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lahunv1,lahunv1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lahunv10,lahunv10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lahunv20,lahunv20share
47001020100,TN,Anderson,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1546,6.0,0.0019285999999999997,1,3111,U,2030.083777,0.652550234,1080.646615,0.347363104,463.7531996999999,0.656874221,296.7127243000001,0.7726893859999999,130.4932243,0.084407001,156.9180706,0.050439753,87.83753509,0.028234502,33.14321957,0.04694507,35.48154560000001,0.092399858,7.895755865,0.0051072159999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47001020201,TN,Anderson,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1535,103.0,0.0280654,0,3670,U,2799.520528,0.762812133,202.80593090000002,0.055260472000000005,627.800409,0.8069414,476.9393359,0.724831817,41.09174977,0.02676987,1145.106115,0.312018015,72.48618824,0.019751005,296.2730772,0.38081372399999996,147.3276409,0.22390219,16.29351808,0.01061467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47001020202,TN,Anderson,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,2025,230.0,0.05103169999999999,0,4507,U,2964.499644,0.657754525,771.2633394,0.171125658,522.0935196,0.61422767,944.0968451,0.6921531120000001,213.8467478,0.105603332,1094.591394,0.242864742,53.36146254,0.011839685,213.57712769999998,0.251267209,288.1186216,0.21123066100000001,9.124029457999999,0.004505694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47001020300,TN,Anderson,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1656,0.0,0.0,0,3822,U,3793.582607,0.992564785,1101.003355,0.288069952,847.2321029999997,0.994403877,634.6817808,0.991690282,70.3303219,0.04247000099999999,2690.46459,0.7039415459999999,909.4651967,0.23795531,625.6609165,0.734343799,460.086274,0.718884803,27.53623784,0.016628163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47001020400,TN,Anderson,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,2013,106.0,0.0235138,0,4508,U,3642.37906,0.8079811579999999,1136.9847630000004,0.252214899,790.2230963,0.818036332,567.173974,0.745300886,84.64922209,0.042051278,958.2303062999999,0.21256218,203.0354263,0.045038914000000006,206.0307789,0.21328238,171.4329191,0.225273218,15.54344763,0.007721534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47001020500,TN,Anderson,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1599,38.0,0.0098344,1,3864,U,1527.256092,0.395252612,863.3254714,0.223427917,389.3789603,0.38287016700000004,193.388701,0.385236456,128.3567252,0.080273124,4.337198849,0.001122463,1.7839484840000002,0.000461684,1.063841245,0.001046058,0.927451345,0.0018475129999999998,0.17612086899999999,0.000110144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47001020600,TN,Anderson,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,981,0.0,0.0,0,2427,U,2174.111615,0.8958020659999999,162.4202387,0.066922224,499.01811960000003,0.895903267,503.00766009999995,0.898227964,0.0,0.0,1393.8098949999999,0.574293323,88.78502595,0.036582211,317.3047701000001,0.569667451,303.0869279,0.541226657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47001020700,TN,Anderson,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,656,0.0,0.0,1,1668,R,1642.542095,0.984737467,723.9207592,0.43400525100000004,367.5545409,0.9854009140000001,249.36168270000002,0.99347284,103.0786986,0.157132162,1501.9324199999999,0.9004391009999999,664.9349517999998,0.3986420570000001,332.0210947,0.890136983,237.38575730000002,0.945759989,96.53982066,0.147164361,30.75561767,0.01843862,12.13152652,0.007273096999999998,4.528697749,0.012141281,5.502199238999999,0.021921113,1.5127585730000002,0.0023060339999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47001020800,TN,Anderson,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1964,116.0,0.0237949,1,4875,R,4001.495451,0.82081958,1826.8861350000002,0.374745874,861.4862165,0.8134902890000001,795.1355409,0.841413271,76.3610776,0.038880386,2966.387532,0.60848975,1233.682759,0.25306313,637.9252341,0.602384546,509.0917757,0.538721456,39.51382681,0.020119056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47001020901,TN,Anderson,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2297,118.0,0.020215900000000002,0,5837,R,5644.477437,0.9670168640000001,1901.6974530000002,0.32580048899999997,1283.281713,0.987139779,901.6508409,0.889202013,55.02781808,0.023956386,4812.515995000002,0.824484495,1697.9696379999998,0.290897659,1084.241587,0.83403199,734.3474977999997,0.7242085779999999,39.65800247,0.01726513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47001020902,TN,Anderson,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,2317,0.0,0.0,0,5815,R,5314.3502899999985,0.913903747,1862.315379,0.320260598,1165.213405,0.903966955,809.6673423,0.92639284,122.3897633,0.052822513,3835.856667,0.65964861,1321.02905,0.227176105,811.2820337999997,0.6293887,614.2267517000001,0.7027766040000001,92.36265865,0.039863037999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47001021000,TN,Anderson,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,2444,0.0,0.0,1,6108,R,5637.398607,0.922953275,2528.866739,0.41402533399999997,1295.2939880000001,0.925209992,874.0166901,0.908541258,132.3722543,0.054162134,4696.953985,0.768983953,2080.975516,0.340696712,1082.1748810000001,0.772982058,710.4531400000003,0.7385167779999999,105.6176436,0.043215075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47001021100,TN,Anderson,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1708,0.0,0.0,0,3980,R,3979.6197409999995,0.9999044570000001,677.0556815,0.170114493,748.9317107,0.999908826,881.9441301,0.999936655,46.95453136,0.027490942999999997,3810.7503560000014,0.9574749640000001,657.5991687000002,0.165225922,720.2156974999997,0.96156969,851.2899907999997,0.965181395,44.54770859,0.026081797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47001021201,TN,Anderson,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1834,249.0,0.0509515,0,4887,R,4825.138444,0.987341609,1694.2160760000006,0.346678141,1073.5295,0.9995619179999999,672.5294896,0.999300876,59.03234434,0.032187756,3944.5347119999997,0.807148498,1490.317223,0.304955437,891.6466862,0.830211067,552.5562691,0.821034575,49.72648218,0.027113676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47001021202,TN,Anderson,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,2546,119.0,0.022151900000000002,1,5372,U,2383.90036,0.443764028,1247.526407,0.232227552,481.6677171,0.434326165,428.56025719999997,0.418924983,227.6395998,0.089410683,95.07122474,0.017697547,26.83828869,0.004995958,15.91243496,0.014348453999999997,21.04356772,0.020570447,6.366725871,0.0025006779999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47001021301,TN,Anderson,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1326,0.0,0.0,0,3302,R,2911.991463,0.8818871779999999,976.5129789999999,0.295733791,639.2877457000002,0.875736638,508.8298243,0.8788079870000001,50.33726393,0.037961737999999995,1763.21222,0.5339831070000001,506.034192,0.153250815,367.6660395,0.503652109,325.0421908,0.561385476,20.27325217,0.015289028999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47001021302,TN,Anderson,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,2806,98.0,0.0132863,0,7376,R,7375.999992,0.999999999,2854.0602,0.386938747,1654.999996,0.9999999970000001,991.9999962000003,0.9999999959999999,131.3827493,0.046822077000000004,7374.463592,0.999791702,2853.145819000001,0.38681478,1654.7814859999999,0.999867967,991.3046326,0.999299025,131.2758153,0.046783967999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47001980100,TN,Anderson,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47003950100,TN,Bedford,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1321,119.0,0.0324074,0,3672,R,3671.999986,0.9999999959999999,1364.188251,0.3715109620000001,1002.999993,0.999999993,462.99999929999996,0.999999999,45.08027305,0.034125868999999996,3671.999986,0.9999999959999999,1364.188251,0.3715109620000001,1002.999993,0.999999993,462.99999929999996,0.999999999,45.08027305,0.034125868999999996,726.0760741,0.197733136,272.9894377,0.074343529,186.5567163,0.18599872,103.4944836,0.22353020199999998,2.538367947,0.00192155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47003950200,TN,Bedford,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2496,0.0,0.0,0,6909,R,6860.069181999997,0.992917815,2362.372708,0.341926865,1926.5020129999998,0.9940670859999999,785.4686005,0.9942640509999999,45.73419982,0.018322997,6388.987920000001,0.9247341029999999,2167.268492,0.313687725,1800.0644690000001,0.928825835,735.8907136,0.9315072320000001,44.28439909,0.017742147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47003950300,TN,Bedford,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1359,14.0,0.003963800000000001,0,3532,R,3532.000013000001,1.000000004,1278.498862,0.361975895,842.0000048,1.0000000059999998,500.0000024,1.000000005,28.28521173,0.020813254,3532.000013000001,1.000000004,1278.498862,0.361975895,842.0000048,1.0000000059999998,500.0000024,1.000000005,28.28521173,0.020813254,27.29154935,0.007726939,9.081498424,0.002571206,4.696429853,0.005577708000000001,5.712438134,0.011424876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47003950401,TN,Bedford,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1899,176.0,0.0324544,0,5423,C,4995.518095,0.9211724309999999,1752.1964829999995,0.323104644,1366.165194,0.9480674490000001,612.2216513999998,0.95659633,119.09500159999999,0.062714587,3229.433898,0.5955068960000001,946.5712901,0.174547536,837.5280315,0.5812130679999999,450.1336337,0.7033338029999999,74.38744078,0.039171901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47003950402,TN,Bedford,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,2530,107.0,0.015505000000000001,1,6901,R,3885.261751,0.562999819,2201.313063,0.318984649,1092.0840449999996,0.5518363039999999,436.1012461,0.47248239,208.4693139,0.082398938,2289.6630809999997,0.331787144,1046.9361509999999,0.15170789,619.3799389999998,0.31297622,237.1056321,0.256885842,114.4205247,0.04522550400000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47003950500,TN,Bedford,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,2153,92.0,0.0155196,1,5928,C,4102.088226,0.6919851929999999,1724.0561670000006,0.290832687,1168.7922820000001,0.724607738,608.5402356000002,0.6731639770000001,48.93514616,0.022728817999999998,2214.705884,0.373600858,1061.6089140000001,0.179083825,677.6801167,0.420136464,261.90997430000004,0.289723423,25.43912707,0.011815665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47003950600,TN,Bedford,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,2561,37.0,0.005301600000000001,1,6979,C,6074.677751,0.8704223740000001,3455.574628000001,0.495138935,1613.435185,0.8473924290000001,733.1961355000003,0.929272669,147.1014676,0.057439074000000014,4092.037965,0.58633586,2098.928688,0.300749203,1034.3747210000001,0.543264034,530.2140588000002,0.672007679,111.9639754,0.04371885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47003950700,TN,Bedford,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1032,0.0,0.0,0,2763,R,2763.000005,1.000000002,940.6319235,0.340438626,709.0000008999997,1.0000000009999999,345.0000011,1.000000003,2.376417034,0.00230273,2763.000005,1.000000002,940.6319235,0.340438626,709.0000008999997,1.0000000009999999,345.0000011,1.000000003,2.376417034,0.00230273,41.39740973,0.014982776000000001,12.14369385,0.0043951120000000005,6.460461972999999,0.009112076,8.692761518,0.02519641,0.081027195,7.85e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47003950800,TN,Bedford,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1179,0.0,0.0,0,2951,R,2950.999996,0.999999999,650.3087753,0.220368951,639.9999954,0.999999993,479.9999995,0.999999999,7.3900291860000005,0.006268049,2950.999996,0.999999999,650.3087753,0.220368951,639.9999954,0.999999993,479.9999995,0.999999999,7.3900291860000005,0.006268049,105.77370020000001,0.035843341,19.62429231,0.006650048,24.49631061,0.038275485,15.344285699999999,0.031967262,0.503820603,0.000427329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47005963000,TN,Benton,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1505,0.0,0.0,1,3409,R,2977.993319,0.8735680020000001,1460.832066,0.428522167,510.6994002,0.855442881,637.2551387999998,0.87414971,48.48577383,0.032216461,2652.214642000001,0.778003708,1285.0111140000001,0.376946645,448.8290802,0.7518075040000001,570.1814998,0.782141975,44.11508264,0.029312347000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47005963100,TN,Benton,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1312,0.0,0.0,0,3074,R,3030.738113,0.985926517,945.4886997000001,0.307576025,603.4031082,0.984344385,610.0092774,0.983885931,75.72428815,0.057716683,2876.403195,0.935719972,909.4367110999999,0.295847987,566.1095666,0.9235066340000001,587.1175235000002,0.9469637479999999,75.72428815,0.057716683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47005963200,TN,Benton,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,902,0.0,0.0,1,2088,R,2087.9999940000002,0.9999999970000001,972.9848992000001,0.465988936,441.9999996,0.999999999,360.9999983,0.999999995,55.77863307,0.061838839000000013,2087.9999940000002,0.9999999970000001,972.9848992000001,0.465988936,441.9999996,0.999999999,360.9999983,0.999999995,55.77863307,0.061838839000000013,1165.546543,0.558211946,546.7823609000002,0.261868947,257.17171690000004,0.581836464,192.1675174,0.532319993,31.39027032,0.034800742999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47005963300,TN,Benton,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1599,136.0,0.036836400000000005,1,3692,C,2606.348657,0.705944923,1305.090569,0.35349148700000005,556.2759071,0.71963248,506.9670392,0.6130193939999999,161.9289427,0.10126888199999999,912.5392933,0.247166656,477.90488200000004,0.129443359,206.3939347,0.267003797,162.7407489,0.19678446100000002,50.20454619,0.031397465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47005963400,TN,Benton,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1745,26.0,0.0061524,0,4226,R,4225.997671,0.999999449,1490.009042,0.352581411,955.9999945000001,0.9999999940000001,743.9999982,0.999999998,111.52004009999999,0.063908332,3911.402736,0.9255567290000001,1408.878572,0.333383477,882.3699872000003,0.922981158,695.0828532,0.934251147,103.9894616,0.059592815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47007953000,TN,Bledsoe,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1342,0.0,0.0,1,3321,R,3320.9999980000002,0.999999999,1741.720735,0.52445671,742.0000004999997,1.0000000009999999,526.9999997,0.999999999,16.28213203,0.012132736000000002,3320.9999980000002,0.999999999,1741.720735,0.52445671,742.0000004999997,1.0000000009999999,526.9999997,0.999999999,16.28213203,0.012132736000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47007953100,TN,Bledsoe,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,2089,73.0,0.014052,1,5195,R,4564.688467,0.87866958,2248.282534,0.432778159,1033.6060929999999,0.8751956759999999,820.9980730000003,0.866946223,161.8320983,0.077468692,3513.038979,0.676234645,1742.8044120000006,0.33547726899999997,799.3637112,0.6768532690000001,596.9929032000001,0.630404333,92.07430619,0.044075780999999994,142.3901063,0.027409067999999998,50.50479468,0.009721808,25.36994146,0.021481746,37.43701132,0.039532219,4.137955356,0.001980831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47007953200,TN,Bledsoe,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1266,1028.0,0.23577979999999998,1,4360,R,4359.999977,0.999999995,2813.672544,0.64533774,845.0000047,1.0000000059999998,502.9999988,0.999999998,25.80193731,0.020380677,4359.999977,0.999999995,2813.672544,0.64533774,845.0000047,1.0000000059999998,502.9999988,0.999999998,25.80193731,0.020380677,456.5024999,0.10470240800000001,296.1173251,0.067916818,153.24189719999995,0.18135135800000002,53.51085828,0.106383416,2.7661500789999995,0.002184953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47009010100,TN,Blount,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1110,0.0,0.0,1,2718,U,1668.187191,0.613755405,860.9325831,0.316752238,477.33214960000004,0.665735216,178.5365804,0.5510388279999999,59.13345527,0.053273383,225.18983819999997,0.082851302,124.7000061,0.045879325,90.05105332,0.12559421699999998,13.65711546,0.042151590999999995,10.21736381,0.009204832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47009010200,TN,Blount,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,2470,9.0,0.0015732,0,5721,U,5516.752029,0.9642985540000001,1725.0195850000002,0.30152413699999997,1150.358379,0.970766565,989.0056276,0.944609004,42.60634113,0.017249531000000002,5000.880874,0.874127054,1639.6795960000006,0.286607166,1063.855463,0.897768323,852.5325562,0.814262231,42.60634113,0.017249531000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47009010301,TN,Blount,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,2407,115.0,0.0218009,0,5275,U,5275.0000039999995,1.0000000009999999,2450.902193,0.464626008,1040.0,1.0,639.9999952000003,0.999999993,121.37854240000001,0.050427313,5275.0000039999995,1.0000000009999999,2450.902193,0.464626008,1040.0,1.0,639.9999952000003,0.999999993,121.37854240000001,0.050427313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47009010302,TN,Blount,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1378,0.0,0.0,0,3296,U,3295.9999980000002,0.999999999,953.6911838,0.289348053,668.9999998,1.0,452.9999991,0.999999998,59.65663901,0.043292190999999994,3295.9999980000002,0.999999999,953.6911838,0.289348053,668.9999998,1.0,452.9999991,0.999999998,59.65663901,0.043292190999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47009010400,TN,Blount,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1298,8.0,0.0024868000000000004,0,3217,R,2963.159951,0.921094172,826.7787908,0.257003043,628.9595332,0.927668928,489.34754789999994,0.897885409,74.45318639,0.057359928,2709.8651809999997,0.8423578429999999,738.4756531,0.229554135,576.0884546,0.849687986,441.4528058,0.810005148,60.32255522,0.046473463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47009010500,TN,Blount,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1295,4.0,0.0014815,1,2700,U,160.5145104,0.059449819,109.68230700000001,0.040623077,27.91649505,0.045615188,48.41349977,0.09567885300000001,28.74295489,0.022195332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47009010600,TN,Blount,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1465,1104.0,0.2601933,1,4243,U,3597.0806020000005,0.847768231,1177.777645,0.277581345,586.6120161,0.776969558,379.4509347,0.810792596,78.49245605,0.053578468,254.1014022,0.059887203,94.7798048,0.022337922000000003,65.18613985,0.086339258,30.48437804,0.06513756,10.30996969,0.007037521999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47009010700,TN,Blount,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1886,7.0,0.0014957,0,4680,U,2954.924384,0.631394099,854.2437994999997,0.182530726,695.3217538,0.599932488,470.00873770000004,0.6724016279999999,41.42960659,0.021966918,137.3986734,0.029358691,46.08640257,0.009847522,26.722226799999998,0.023056279,17.0304156,0.024363971,3.3473213989999997,0.001774826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47009010800,TN,Blount,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1277,73.0,0.0226216,1,3227,U,1684.543416,0.5220153129999999,894.9100035,0.27731949300000003,386.58808999999997,0.47963782899999996,228.854592,0.554127341,29.29654726,0.022941697,0.022544496,6.99e-06,0.011880463,3.68e-06,0.00513672,6.37e-06,0.001997614,4.84e-06,0.000530422,4.15e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47009010900,TN,Blount,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2348,18.0,0.003097,0,5812,R,4394.424537,0.7560950679999999,771.8732305999997,0.132806819,1060.2090759999999,0.767711134,667.7711456000002,0.750304658,78.47350284,0.033421424,2360.4747629999997,0.4061381220000001,213.51175890000002,0.036736366,622.5644001000003,0.45080695200000004,329.4989515000001,0.370223541,25.99374497,0.01107059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47009011001,TN,Blount,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2236,239.0,0.0432657,0,5524,R,5149.094371,0.9321314940000001,1734.669295,0.31402413,1013.962473,0.9259931259999999,1245.614666,0.942933131,63.15400504,0.028244187999999996,3762.6740619999996,0.681150265,1309.862627,0.23712212600000002,686.0373127,0.626518094,930.8725137,0.704672607,33.52447501,0.014993056999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47009011002,TN,Blount,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1603,0.0,0.0,0,3986,R,3986.0000579999996,1.000000015,705.1233944,0.17689999899999995,803.0000114000003,1.000000014,749.0000072,1.00000001,37.20517635,0.023209717,3986.0000579999996,1.000000015,705.1233944,0.17689999899999995,803.0000114000003,1.000000014,749.0000072,1.00000001,37.20517635,0.023209717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47009011101,TN,Blount,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,2013,0.0,0.0,0,5223,U,5222.999985,0.9999999970000001,1119.312721,0.214304561,1294.9999970000001,0.999999998,845.9999962999997,0.9999999959999999,113.1428578,0.056206089,4913.854725,0.9408107840000001,1092.314844,0.209135524,1229.4232439999996,0.949361578,755.102758,0.8925564509999999,113.1428578,0.056206089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
